context_tokens,mean_abs_relative_error_pct,rmse_relative_error_pct,max_abs_relative_error_pct,mean_relative_error_pct,passes_reproduction_guardrail,best_mean_abs_error,best_rmse,best_max_error,default_context,guardrail_window_min,guardrail_window_max,interpretation
309,8.809510,12.224817,29.532141,4.365364,0,0,0,0,0,977,1040,outside_guardrail
310,8.804159,12.217709,29.507611,4.357314,0,0,0,0,0,977,1040,outside_guardrail
311,8.798810,12.210610,29.483090,4.349267,0,0,0,0,0,977,1040,outside_guardrail
312,8.793462,12.203521,29.458578,4.341221,0,0,0,0,0,977,1040,outside_guardrail
313,8.788166,12.196442,29.434076,4.333179,0,0,0,0,0,977,1040,outside_guardrail
314,8.785133,12.189373,29.409583,4.325139,0,0,0,0,0,977,1040,outside_guardrail
315,8.782101,12.182313,29.385099,4.317101,0,0,0,0,0,977,1040,outside_guardrail
316,8.779070,12.175263,29.360624,4.309066,0,0,0,0,0,977,1040,outside_guardrail
317,8.776040,12.168223,29.336159,4.301033,0,0,0,0,0,977,1040,outside_guardrail
318,8.773011,12.161193,29.311703,4.293003,0,0,0,0,0,977,1040,outside_guardrail
319,8.769982,12.154173,29.287256,4.284975,0,0,0,0,0,977,1040,outside_guardrail
320,8.766955,12.147162,29.262819,4.276950,0,0,0,0,0,977,1040,outside_guardrail
321,8.763928,12.140161,29.238390,4.268927,0,0,0,0,0,977,1040,outside_guardrail
322,8.760903,12.133170,29.213971,4.260906,0,0,0,0,0,977,1040,outside_guardrail
323,8.757878,12.126189,29.189562,4.252888,0,0,0,0,0,977,1040,outside_guardrail
324,8.754854,12.119218,29.165161,4.244873,0,0,0,0,0,977,1040,outside_guardrail
325,8.751831,12.112256,29.140769,4.236860,0,0,0,0,0,977,1040,outside_guardrail
326,8.748809,12.105304,29.116387,4.228849,0,0,0,0,0,977,1040,outside_guardrail
327,8.745788,12.098362,29.092014,4.220841,0,0,0,0,0,977,1040,outside_guardrail
328,8.742768,12.091430,29.067650,4.212836,0,0,0,0,0,977,1040,outside_guardrail
329,8.739748,12.084508,29.043296,4.204832,0,0,0,0,0,977,1040,outside_guardrail
330,8.736730,12.077595,29.018950,4.196832,0,0,0,0,0,977,1040,outside_guardrail
331,8.733712,12.070693,28.994614,4.188834,0,0,0,0,0,977,1040,outside_guardrail
332,8.730696,12.063800,28.970287,4.180838,0,0,0,0,0,977,1040,outside_guardrail
333,8.727680,12.056917,28.945969,4.172844,0,0,0,0,0,977,1040,outside_guardrail
334,8.724665,12.050044,28.921661,4.164853,0,0,0,0,0,977,1040,outside_guardrail
335,8.721651,12.043180,28.897361,4.156865,0,0,0,0,0,977,1040,outside_guardrail
336,8.718638,12.036327,28.873071,4.148879,0,0,0,0,0,977,1040,outside_guardrail
337,8.715626,12.029483,28.848789,4.140895,0,0,0,0,0,977,1040,outside_guardrail
338,8.712614,12.022649,28.824517,4.132914,0,0,0,0,0,977,1040,outside_guardrail
339,8.709604,12.015825,28.800254,4.124936,0,0,0,0,0,977,1040,outside_guardrail
340,8.706594,12.009011,28.776001,4.116960,0,0,0,0,0,977,1040,outside_guardrail
341,8.703586,12.002207,28.751756,4.108986,0,0,0,0,0,977,1040,outside_guardrail
342,8.700578,11.995413,28.727520,4.101014,0,0,0,0,0,977,1040,outside_guardrail
343,8.697571,11.988628,28.703294,4.093045,0,0,0,0,0,977,1040,outside_guardrail
344,8.694565,11.981853,28.679077,4.085079,0,0,0,0,0,977,1040,outside_guardrail
345,8.691560,11.975088,28.654869,4.077115,0,0,0,0,0,977,1040,outside_guardrail
346,8.688556,11.968333,28.630669,4.069153,0,0,0,0,0,977,1040,outside_guardrail
347,8.685553,11.961588,28.606479,4.061194,0,0,0,0,0,977,1040,outside_guardrail
348,8.682551,11.954853,28.582299,4.053238,0,0,0,0,0,977,1040,outside_guardrail
349,8.679549,11.948128,28.558127,4.045283,0,0,0,0,0,977,1040,outside_guardrail
350,8.676549,11.941412,28.533964,4.037331,0,0,0,0,0,977,1040,outside_guardrail
351,8.673549,11.934706,28.509810,4.029382,0,0,0,0,0,977,1040,outside_guardrail
352,8.670550,11.928011,28.485666,4.021435,0,0,0,0,0,977,1040,outside_guardrail
353,8.667552,11.921325,28.461530,4.013490,0,0,0,0,0,977,1040,outside_guardrail
354,8.664555,11.914649,28.437404,4.005548,0,0,0,0,0,977,1040,outside_guardrail
355,8.661559,11.907982,28.413287,3.997608,0,0,0,0,0,977,1040,outside_guardrail
356,8.658564,11.901326,28.389178,3.989671,0,0,0,0,0,977,1040,outside_guardrail
357,8.655569,11.894680,28.365079,3.981736,0,0,0,0,0,977,1040,outside_guardrail
358,8.652576,11.888043,28.340989,3.973804,0,0,0,0,0,977,1040,outside_guardrail
359,8.649583,11.881417,28.316908,3.965874,0,0,0,0,0,977,1040,outside_guardrail
360,8.646591,11.874800,28.292836,3.957946,0,0,0,0,0,977,1040,outside_guardrail
361,8.643601,11.868193,28.268773,3.950021,0,0,0,0,0,977,1040,outside_guardrail
362,8.640611,11.861596,28.244718,3.942098,0,0,0,0,0,977,1040,outside_guardrail
363,8.637622,11.855009,28.220673,3.934177,0,0,0,0,0,977,1040,outside_guardrail
364,8.634633,11.848432,28.196637,3.926259,0,0,0,0,0,977,1040,outside_guardrail
365,8.631646,11.841865,28.172610,3.918344,0,0,0,0,0,977,1040,outside_guardrail
366,8.628660,11.835307,28.148592,3.910430,0,0,0,0,0,977,1040,outside_guardrail
367,8.625674,11.828760,28.124583,3.902520,0,0,0,0,0,977,1040,outside_guardrail
368,8.622689,11.822222,28.100583,3.894611,0,0,0,0,0,977,1040,outside_guardrail
369,8.619706,11.815695,28.076592,3.886705,0,0,0,0,0,977,1040,outside_guardrail
370,8.616723,11.809177,28.052610,3.878802,0,0,0,0,0,977,1040,outside_guardrail
371,8.613741,11.802669,28.028637,3.870900,0,0,0,0,0,977,1040,outside_guardrail
372,8.610759,11.796172,28.004673,3.863002,0,0,0,0,0,977,1040,outside_guardrail
373,8.607779,11.789684,27.980718,3.855105,0,0,0,0,0,977,1040,outside_guardrail
374,8.604800,11.783206,27.956772,3.847211,0,0,0,0,0,977,1040,outside_guardrail
375,8.601821,11.776738,27.932834,3.839320,0,0,0,0,0,977,1040,outside_guardrail
376,8.598844,11.770279,27.908906,3.831430,0,0,0,0,0,977,1040,outside_guardrail
377,8.595867,11.763831,27.884987,3.823544,0,0,0,0,0,977,1040,outside_guardrail
378,8.592891,11.757393,27.861077,3.815659,0,0,0,0,0,977,1040,outside_guardrail
379,8.589916,11.750965,27.837175,3.807777,0,0,0,0,0,977,1040,outside_guardrail
380,8.586942,11.744546,27.813283,3.799897,0,0,0,0,0,977,1040,outside_guardrail
381,8.583968,11.738138,27.789399,3.792020,0,0,0,0,0,977,1040,outside_guardrail
382,8.580996,11.731739,27.765524,3.784145,0,0,0,0,0,977,1040,outside_guardrail
383,8.578024,11.725351,27.741659,3.776273,0,0,0,0,0,977,1040,outside_guardrail
384,8.575054,11.718972,27.717802,3.768402,0,0,0,0,0,977,1040,outside_guardrail
385,8.572084,11.712603,27.693954,3.760535,0,0,0,0,0,977,1040,outside_guardrail
386,8.569115,11.706245,27.670115,3.752669,0,0,0,0,0,977,1040,outside_guardrail
387,8.566147,11.699896,27.646285,3.744806,0,0,0,0,0,977,1040,outside_guardrail
388,8.563180,11.693557,27.622464,3.736946,0,0,0,0,0,977,1040,outside_guardrail
389,8.560214,11.687228,27.598652,3.729087,0,0,0,0,0,977,1040,outside_guardrail
390,8.557248,11.680909,27.574848,3.721232,0,0,0,0,0,977,1040,outside_guardrail
391,8.554284,11.674600,27.551054,3.713378,0,0,0,0,0,977,1040,outside_guardrail
392,8.551320,11.668301,27.527268,3.705527,0,0,0,0,0,977,1040,outside_guardrail
393,8.548357,11.662012,27.503491,3.697678,0,0,0,0,0,977,1040,outside_guardrail
394,8.545395,11.655733,27.479723,3.689832,0,0,0,0,0,977,1040,outside_guardrail
395,8.542434,11.649464,27.455964,3.681988,0,0,0,0,0,977,1040,outside_guardrail
396,8.539474,11.643205,27.432214,3.674146,0,0,0,0,0,977,1040,outside_guardrail
397,8.536515,11.636956,27.408473,3.666307,0,0,0,0,0,977,1040,outside_guardrail
398,8.533556,11.630717,27.384740,3.658470,0,0,0,0,0,977,1040,outside_guardrail
399,8.530598,11.624488,27.361016,3.650635,0,0,0,0,0,977,1040,outside_guardrail
400,8.527642,11.618268,27.337301,3.642803,0,0,0,0,0,977,1040,outside_guardrail
401,8.524686,11.612059,27.313595,3.634973,0,0,0,0,0,977,1040,outside_guardrail
402,8.521731,11.605860,27.289898,3.627146,0,0,0,0,0,977,1040,outside_guardrail
403,8.518990,11.599671,27.266210,3.619320,0,0,0,0,0,977,1040,outside_guardrail
404,8.516415,11.593492,27.242530,3.611498,0,0,0,0,0,977,1040,outside_guardrail
405,8.513840,11.587322,27.218860,3.603677,0,0,0,0,0,977,1040,outside_guardrail
406,8.511267,11.581163,27.195198,3.595859,0,0,0,0,0,977,1040,outside_guardrail
407,8.508694,11.575014,27.171545,3.588043,0,0,0,0,0,977,1040,outside_guardrail
408,8.506122,11.568875,27.147900,3.580230,0,0,0,0,0,977,1040,outside_guardrail
409,8.503551,11.562745,27.124265,3.572419,0,0,0,0,0,977,1040,outside_guardrail
410,8.500981,11.556626,27.100638,3.564610,0,0,0,0,0,977,1040,outside_guardrail
411,8.498411,11.550517,27.077020,3.556804,0,0,0,0,0,977,1040,outside_guardrail
412,8.495843,11.544418,27.053411,3.549000,0,0,0,0,0,977,1040,outside_guardrail
413,8.493275,11.538328,27.029810,3.541198,0,0,0,0,0,977,1040,outside_guardrail
414,8.490708,11.532249,27.006219,3.533399,0,0,0,0,0,977,1040,outside_guardrail
415,8.488142,11.526180,26.982636,3.525602,0,0,0,0,0,977,1040,outside_guardrail
416,8.485577,11.520121,26.959061,3.517807,0,0,0,0,0,977,1040,outside_guardrail
417,8.483013,11.514072,26.935496,3.510015,0,0,0,0,0,977,1040,outside_guardrail
418,8.480449,11.508033,26.911939,3.502225,0,0,0,0,0,977,1040,outside_guardrail
419,8.477887,11.502003,26.888391,3.494437,0,0,0,0,0,977,1040,outside_guardrail
420,8.475325,11.495984,26.864852,3.486652,0,0,0,0,0,977,1040,outside_guardrail
421,8.472764,11.489975,26.841322,3.478869,0,0,0,0,0,977,1040,outside_guardrail
422,8.470204,11.483976,26.817800,3.471088,0,0,0,0,0,977,1040,outside_guardrail
423,8.467645,11.477987,26.794287,3.463310,0,0,0,0,0,977,1040,outside_guardrail
424,8.465086,11.472008,26.770783,3.455534,0,0,0,0,0,977,1040,outside_guardrail
425,8.462529,11.466039,26.747287,3.447760,0,0,0,0,0,977,1040,outside_guardrail
426,8.459972,11.460081,26.723800,3.439989,0,0,0,0,0,977,1040,outside_guardrail
427,8.457416,11.454132,26.700322,3.432220,0,0,0,0,0,977,1040,outside_guardrail
428,8.454861,11.448193,26.676853,3.424453,0,0,0,0,0,977,1040,outside_guardrail
429,8.452307,11.442264,26.653392,3.416689,0,0,0,0,0,977,1040,outside_guardrail
430,8.449753,11.436345,26.629940,3.408927,0,0,0,0,0,977,1040,outside_guardrail
431,8.447201,11.430437,26.606497,3.401167,0,0,0,0,0,977,1040,outside_guardrail
432,8.444649,11.424538,26.583062,3.393409,0,0,0,0,0,977,1040,outside_guardrail
433,8.442098,11.418649,26.559636,3.385654,0,0,0,0,0,977,1040,outside_guardrail
434,8.439548,11.412771,26.536218,3.377901,0,0,0,0,0,977,1040,outside_guardrail
435,8.436999,11.406902,26.512810,3.370151,0,0,0,0,0,977,1040,outside_guardrail
436,8.434450,11.401044,26.489410,3.362403,0,0,0,0,0,977,1040,outside_guardrail
437,8.431903,11.395196,26.466018,3.354657,0,0,0,0,0,977,1040,outside_guardrail
438,8.429356,11.389357,26.442635,3.346913,0,0,0,0,0,977,1040,outside_guardrail
439,8.426810,11.383529,26.419261,3.339172,0,0,0,0,0,977,1040,outside_guardrail
440,8.424265,11.377711,26.395896,3.331433,0,0,0,0,0,977,1040,outside_guardrail
441,8.421721,11.371903,26.372539,3.323697,0,0,0,0,0,977,1040,outside_guardrail
442,8.419177,11.366105,26.349191,3.315962,0,0,0,0,0,977,1040,outside_guardrail
443,8.416635,11.360317,26.325851,3.308230,0,0,0,0,0,977,1040,outside_guardrail
444,8.414093,11.354539,26.302520,3.300500,0,0,0,0,0,977,1040,outside_guardrail
445,8.411552,11.348771,26.279198,3.292773,0,0,0,0,0,977,1040,outside_guardrail
446,8.409012,11.343013,26.255884,3.285048,0,0,0,0,0,977,1040,outside_guardrail
447,8.406473,11.337266,26.232579,3.277325,0,0,0,0,0,977,1040,outside_guardrail
448,8.403934,11.331528,26.209283,3.269605,0,0,0,0,0,977,1040,outside_guardrail
449,8.401397,11.325801,26.185995,3.261886,0,0,0,0,0,977,1040,outside_guardrail
450,8.398860,11.320083,26.162715,3.254170,0,0,0,0,0,977,1040,outside_guardrail
451,8.396985,11.314376,26.139445,3.246457,0,0,0,0,0,977,1040,outside_guardrail
452,8.395112,11.308679,26.116183,3.238745,0,0,0,0,0,977,1040,outside_guardrail
453,8.393240,11.302991,26.092929,3.231036,0,0,0,0,0,977,1040,outside_guardrail
454,8.391368,11.297314,26.069684,3.223329,0,0,0,0,0,977,1040,outside_guardrail
455,8.389497,11.291647,26.046448,3.215625,0,0,0,0,0,977,1040,outside_guardrail
456,8.387627,11.285991,26.023220,3.207923,0,0,0,0,0,977,1040,outside_guardrail
457,8.385757,11.280344,26.000000,3.200223,0,0,0,0,0,977,1040,outside_guardrail
458,8.383889,11.274707,25.976790,3.192525,0,0,0,0,0,977,1040,outside_guardrail
459,8.382021,11.269081,25.953587,3.184830,0,0,0,0,0,977,1040,outside_guardrail
460,8.380153,11.263464,25.930394,3.177137,0,0,0,0,0,977,1040,outside_guardrail
461,8.378287,11.257858,25.907209,3.169446,0,0,0,0,0,977,1040,outside_guardrail
462,8.376421,11.252261,25.884032,3.161757,0,0,0,0,0,977,1040,outside_guardrail
463,8.374556,11.246675,25.860864,3.154071,0,0,0,0,0,977,1040,outside_guardrail
464,8.372692,11.241099,25.837704,3.146387,0,0,0,0,0,977,1040,outside_guardrail
465,8.370828,11.235533,25.814553,3.138705,0,0,0,0,0,977,1040,outside_guardrail
466,8.368965,11.229977,25.791411,3.131026,0,0,0,0,0,977,1040,outside_guardrail
467,8.367103,11.224432,25.768277,3.123349,0,0,0,0,0,977,1040,outside_guardrail
468,8.365241,11.218896,25.745152,3.115674,0,0,0,0,0,977,1040,outside_guardrail
469,8.363381,11.213371,25.722035,3.108001,0,0,0,0,0,977,1040,outside_guardrail
470,8.361521,11.207855,25.698926,3.100331,0,0,0,0,0,977,1040,outside_guardrail
471,8.359662,11.202350,25.675826,3.092663,0,0,0,0,0,977,1040,outside_guardrail
472,8.357803,11.196855,25.652735,3.084997,0,0,0,0,0,977,1040,outside_guardrail
473,8.355945,11.191370,25.629652,3.077334,0,0,0,0,0,977,1040,outside_guardrail
474,8.354088,11.185895,25.606577,3.069672,0,0,0,0,0,977,1040,outside_guardrail
475,8.352232,11.180430,25.583511,3.062013,0,0,0,0,0,977,1040,outside_guardrail
476,8.350376,11.174976,25.560453,3.054357,0,0,0,0,0,977,1040,outside_guardrail
477,8.348521,11.169531,25.537404,3.046702,0,0,0,0,0,977,1040,outside_guardrail
478,8.346667,11.164097,25.514364,3.039050,0,0,0,0,0,977,1040,outside_guardrail
479,8.344814,11.158673,25.491332,3.031400,0,0,0,0,0,977,1040,outside_guardrail
480,8.342961,11.153259,25.468308,3.023752,0,0,0,0,0,977,1040,outside_guardrail
481,8.341109,11.147855,25.445293,3.016107,0,0,0,0,0,977,1040,outside_guardrail
482,8.339258,11.142461,25.422286,3.008463,0,0,0,0,0,977,1040,outside_guardrail
483,8.337407,11.137077,25.399287,3.000822,0,0,0,0,0,977,1040,outside_guardrail
484,8.335557,11.131704,25.376297,2.993184,0,0,0,0,0,977,1040,outside_guardrail
485,8.333708,11.126340,25.353316,2.985547,0,0,0,0,0,977,1040,outside_guardrail
486,8.331860,11.120987,25.330343,2.977913,0,0,0,0,0,977,1040,outside_guardrail
487,8.330012,11.115644,25.307378,2.970281,0,0,0,0,0,977,1040,outside_guardrail
488,8.328165,11.110311,25.284422,2.962651,0,0,0,0,0,977,1040,outside_guardrail
489,8.326319,11.104988,25.261474,2.955024,0,0,0,0,0,977,1040,outside_guardrail
490,8.324473,11.099676,25.238534,2.947398,0,0,0,0,0,977,1040,outside_guardrail
491,8.322628,11.094373,25.215603,2.939775,0,0,0,0,0,977,1040,outside_guardrail
492,8.320784,11.089081,25.192680,2.932155,0,0,0,0,0,977,1040,outside_guardrail
493,8.318941,11.083799,25.169766,2.924536,0,0,0,0,0,977,1040,outside_guardrail
494,8.317098,11.078527,25.146860,2.916920,0,0,0,0,0,977,1040,outside_guardrail
495,8.315256,11.073265,25.123963,2.909306,0,0,0,0,0,977,1040,outside_guardrail
496,8.313415,11.068013,25.101074,2.901694,0,0,0,0,0,977,1040,outside_guardrail
497,8.311575,11.062772,25.078193,2.894084,0,0,0,0,0,977,1040,outside_guardrail
498,8.309735,11.057541,25.055320,2.886477,0,0,0,0,0,977,1040,outside_guardrail
499,8.307896,11.052319,25.032456,2.878872,0,0,0,0,0,977,1040,outside_guardrail
500,8.306057,11.047108,25.009601,2.871269,0,0,0,0,0,977,1040,outside_guardrail
501,8.304220,11.041908,24.986753,2.863668,0,0,0,0,0,977,1040,outside_guardrail
502,8.302383,11.036717,24.963914,2.856070,0,0,0,0,0,977,1040,outside_guardrail
503,8.300547,11.031536,24.941084,2.848474,0,0,0,0,0,977,1040,outside_guardrail
504,8.298711,11.026366,24.918261,2.840880,0,0,0,0,0,977,1040,outside_guardrail
505,8.296876,11.021206,24.895447,2.833288,0,0,0,0,0,977,1040,outside_guardrail
506,8.295042,11.016056,24.872642,2.825698,0,0,0,0,0,977,1040,outside_guardrail
507,8.293209,11.010916,24.849844,2.818111,0,0,0,0,0,977,1040,outside_guardrail
508,8.291376,11.005787,24.827055,2.810526,0,0,0,0,0,977,1040,outside_guardrail
509,8.289544,11.000667,24.804275,2.802943,0,0,0,0,0,977,1040,outside_guardrail
510,8.287713,10.995558,24.781502,2.795362,0,0,0,0,0,977,1040,outside_guardrail
511,8.285883,10.990459,24.758738,2.787784,0,0,0,0,0,977,1040,outside_guardrail
512,8.284053,10.985370,24.735983,2.780208,0,0,0,0,0,977,1040,outside_guardrail
513,8.282224,10.980291,24.713235,2.772634,0,0,0,0,0,977,1040,outside_guardrail
514,8.280395,10.975223,24.690496,2.765062,0,0,0,0,0,977,1040,outside_guardrail
515,8.278568,10.970164,24.667765,2.757492,0,0,0,0,0,977,1040,outside_guardrail
516,8.276741,10.965116,24.645043,2.749925,0,0,0,0,0,977,1040,outside_guardrail
517,8.274915,10.960078,24.622328,2.742360,0,0,0,0,0,977,1040,outside_guardrail
518,8.273089,10.955050,24.599622,2.734797,0,0,0,0,0,977,1040,outside_guardrail
519,8.271264,10.950033,24.576925,2.727236,0,0,0,0,0,977,1040,outside_guardrail
520,8.269440,10.945025,24.554235,2.719677,0,0,0,0,0,977,1040,outside_guardrail
521,8.267617,10.940028,24.531554,2.712121,0,0,0,0,0,977,1040,outside_guardrail
522,8.265794,10.935041,24.508881,2.704567,0,0,0,0,0,977,1040,outside_guardrail
523,8.263972,10.930065,24.486216,2.697015,0,0,0,0,0,977,1040,outside_guardrail
524,8.262151,10.925098,24.463560,2.689465,0,0,0,0,0,977,1040,outside_guardrail
525,8.260330,10.920142,24.440912,2.681918,0,0,0,0,0,977,1040,outside_guardrail
526,8.258510,10.915195,24.418272,2.674372,0,0,0,0,0,977,1040,outside_guardrail
527,8.256691,10.910259,24.395640,2.666829,0,0,0,0,0,977,1040,outside_guardrail
528,8.254872,10.905334,24.373017,2.659288,0,0,0,0,0,977,1040,outside_guardrail
529,8.253055,10.900418,24.350401,2.651749,0,0,0,0,0,977,1040,outside_guardrail
530,8.251238,10.895513,24.327794,2.644213,0,0,0,0,0,977,1040,outside_guardrail
531,8.249421,10.890617,24.305195,2.636679,0,0,0,0,0,977,1040,outside_guardrail
532,8.247605,10.885733,24.282605,2.629146,0,0,0,0,0,977,1040,outside_guardrail
533,8.245791,10.880858,24.260022,2.621616,0,0,0,0,0,977,1040,outside_guardrail
534,8.243976,10.875993,24.237448,2.614089,0,0,0,0,0,977,1040,outside_guardrail
535,8.242163,10.871139,24.214882,2.606563,0,0,0,0,0,977,1040,outside_guardrail
536,8.240350,10.866295,24.192325,2.599040,0,0,0,0,0,977,1040,outside_guardrail
537,8.238538,10.861461,24.169775,2.591518,0,0,0,0,0,977,1040,outside_guardrail
538,8.236726,10.856637,24.147233,2.583999,0,0,0,0,0,977,1040,outside_guardrail
539,8.234915,10.851824,24.124700,2.576482,0,0,0,0,0,977,1040,outside_guardrail
540,8.233105,10.847020,24.102175,2.568968,0,0,0,0,0,977,1040,outside_guardrail
541,8.231296,10.842227,24.079658,2.561455,0,0,0,0,0,977,1040,outside_guardrail
542,8.229487,10.837445,24.057150,2.553945,0,0,0,0,0,977,1040,outside_guardrail
543,8.227679,10.832672,24.034649,2.546437,0,0,0,0,0,977,1040,outside_guardrail
544,8.225872,10.827910,24.012157,2.538931,0,0,0,0,0,977,1040,outside_guardrail
545,8.224065,10.823157,23.989672,2.531427,0,0,0,0,0,977,1040,outside_guardrail
546,8.222260,10.818415,23.967196,2.523925,0,0,0,0,0,977,1040,outside_guardrail
547,8.220454,10.813684,23.944728,2.516426,0,0,0,0,0,977,1040,outside_guardrail
548,8.218650,10.808962,23.922269,2.508928,0,0,0,0,0,977,1040,outside_guardrail
549,8.216846,10.804251,23.899817,2.501433,0,0,0,0,0,977,1040,outside_guardrail
550,8.215043,10.799550,23.877374,2.493940,0,0,0,0,0,977,1040,outside_guardrail
551,8.213241,10.794859,23.854938,2.486450,0,0,0,0,0,977,1040,outside_guardrail
552,8.211439,10.790178,23.832511,2.478961,0,0,0,0,0,977,1040,outside_guardrail
553,8.209638,10.785508,23.810092,2.471475,0,0,0,0,0,977,1040,outside_guardrail
554,8.207838,10.780848,23.787681,2.463990,0,0,0,0,0,977,1040,outside_guardrail
555,8.207105,10.776198,23.765278,2.456508,0,1,0,0,0,977,1040,outside_guardrail
556,8.207469,10.771558,23.742883,2.449028,0,0,0,0,0,977,1040,outside_guardrail
557,8.207834,10.766929,23.720496,2.441550,0,0,0,0,0,977,1040,outside_guardrail
558,8.208198,10.762310,23.698118,2.434075,0,0,0,0,0,977,1040,outside_guardrail
559,8.208561,10.757701,23.675747,2.426601,0,0,0,0,0,977,1040,outside_guardrail
560,8.208925,10.753102,23.653385,2.419130,0,0,0,0,0,977,1040,outside_guardrail
561,8.209288,10.748513,23.631030,2.411661,0,0,0,0,0,977,1040,outside_guardrail
562,8.209651,10.743935,23.608684,2.404194,0,0,0,0,0,977,1040,outside_guardrail
563,8.210014,10.739367,23.586346,2.396729,0,0,0,0,0,977,1040,outside_guardrail
564,8.210376,10.734809,23.564016,2.389266,0,0,0,0,0,977,1040,outside_guardrail
565,8.210738,10.730262,23.541694,2.381806,0,0,0,0,0,977,1040,outside_guardrail
566,8.211100,10.725724,23.519380,2.374347,0,0,0,0,0,977,1040,outside_guardrail
567,8.211461,10.721197,23.497074,2.366891,0,0,0,0,0,977,1040,outside_guardrail
